feature,avg_abs_weight
rerror_rate,0.06529007652512742
is_guest_login,0.05579723182537457
srv_rerror_rate,0.04390363929303561
same_srv_rate,0.04337773915835134
root_shell,0.04269319325328395
diff_srv_rate,0.030770738390950684
wrong_fragment,0.030502046252889662
dst_host_srv_rerror_rate,0.030344975714383073
srv_serror_rate,0.027953897447569008
num_shells,0.026596902415930126
is_host_login,0.025961707267720843
land,0.025301106605002496
srv_diff_host_rate,0.025122526907710153
dst_host_rerror_rate,0.02508394106795686
urgent,0.02236221561968641
serror_rate,0.02190280123290821
dst_host_srv_serror_rate,0.01894111864946164
dst_host_count,0.018415874086157573
su_attempted,0.01487197156041398
logged_in,0.014141774653650527
num_file_creations,0.013170710100140757
dst_host_same_src_port_rate,0.012551911815746808
dst_host_serror_rate,0.011916011517539977
dst_host_diff_srv_rate,0.011782504708595522
count,0.008293622705050824
num_root,0.008005660242510444
dst_host_srv_count,0.007320632458815876
srv_count,0.007283697536451512
dst_host_same_srv_rate,0.006624119811293015
num_access_files,0.006520512261491714
num_failed_logins,0.004031860170882641
num_compromised,0.003104582680972519
service,0.002658709792564589
dst_host_srv_diff_host_rate,0.0026357395385503187
hot,0.0020352195991552805
flag,0.0017233368870117525
duration,0.0011896146560438972
protocol_type,0.0011291594070317666
dst_bytes,0.0009607848447679378
src_bytes,0.0008545891170223467
num_outbound_cmds,0.0
