feature,avg_abs_weight
rerror_rate,0.06511169864396978
is_guest_login,0.05597489773405983
srv_rerror_rate,0.04388381176451788
same_srv_rate,0.04360567974043101
root_shell,0.04253139019716549
wrong_fragment,0.029799389749014984
srv_serror_rate,0.028109877444407655
num_shells,0.026468696260590244
land,0.025320090752626114
srv_diff_host_rate,0.02520793898257865
is_host_login,0.024949538212229984
urgent,0.023891740433745486
diff_srv_rate,0.022977578474807643
serror_rate,0.021803828628561197
dst_host_srv_serror_rate,0.019134603038622116
dst_host_count,0.018627061148660286
su_attempted,0.015072845158461466
dst_host_same_src_port_rate,0.014910714566254321
logged_in,0.014147698183750942
num_file_creations,0.01414164971482535
dst_host_diff_srv_rate,0.013977554553583661
dst_host_srv_rerror_rate,0.013461421078791532
dst_host_rerror_rate,0.012891535342992772
dst_host_serror_rate,0.012027094266730374
dst_host_srv_count,0.008973857287686477
num_root,0.008805923129846493
count,0.008153144761334179
num_access_files,0.007632065013220448
dst_host_same_srv_rate,0.006759295231011183
srv_count,0.00643976956065428
num_failed_logins,0.003989723559473961
num_compromised,0.003427653074699253
dst_host_srv_diff_host_rate,0.002458207080694852
flag,0.0021924589291141714
hot,0.0021310942915080747
dst_bytes,0.0016572532233124224
service,0.0016540089968450824
protocol_type,0.0012631352314492366
duration,0.0012558742325248027
src_bytes,0.0009577634693474314
num_outbound_cmds,0.0
