feature,avg_abs_weight
rerror_rate,0.0640310740436969
is_guest_login,0.05597407269177583
srv_rerror_rate,0.04402106968833751
same_srv_rate,0.04364549098743438
root_shell,0.042508195398824764
wrong_fragment,0.029753160157122923
srv_serror_rate,0.02805436282115691
dst_host_srv_rerror_rate,0.02713871249481989
is_host_login,0.02525712964774272
srv_diff_host_rate,0.0252242340930972
num_shells,0.02469280179136279
land,0.02425452424522339
diff_srv_rate,0.02277742250421826
urgent,0.0227428136984921
serror_rate,0.021884262036340894
dst_host_rerror_rate,0.0202923717666144
dst_host_srv_serror_rate,0.019023728551587692
dst_host_count,0.01842828083077678
srv_count,0.015819270318417074
dst_host_same_src_port_rate,0.014879773422235247
su_attempted,0.014718646481439855
logged_in,0.014162666111599618
num_file_creations,0.013272764406238034
dst_host_same_srv_rate,0.01293155966074772
dst_host_serror_rate,0.012121409137375812
dst_host_srv_count,0.01149683045775541
dst_host_diff_srv_rate,0.008658576525219562
num_root,0.008118696722855522
count,0.0076553020540622765
num_access_files,0.007112132227856176
num_failed_logins,0.004050875483911114
num_compromised,0.0033707447856860255
dst_host_srv_diff_host_rate,0.0023698257776131226
flag,0.002134751452072416
hot,0.0020472004123407547
duration,0.0011440281066075109
protocol_type,0.0011246510688620644
src_bytes,0.0009453139181990938
dst_bytes,0.0008663929976640972
service,0.0008625792230487998
num_outbound_cmds,0.0
