feature,avg_abs_weight
rerror_rate,0.0657900345430634
is_guest_login,0.05629264740036137
land,0.05068469826551469
root_shell,0.04844135278023165
same_srv_rate,0.04388605717099492
srv_rerror_rate,0.04301250644192468
wrong_fragment,0.031657899570800986
srv_serror_rate,0.028033024554297487
num_shells,0.025779886132240443
srv_diff_host_rate,0.024734945307459504
urgent,0.024404491231671356
dst_host_srv_rerror_rate,0.024288950261513887
diff_srv_rate,0.02310339324452936
dst_host_same_src_port_rate,0.022251133804185603
serror_rate,0.021333699173158752
is_host_login,0.02054849409280445
dst_host_srv_serror_rate,0.020153179909023232
dst_host_count,0.01919120304752552
dst_host_rerror_rate,0.017153424549737572
logged_in,0.01451766003367519
num_file_creations,0.013329263114091579
dst_host_same_srv_rate,0.012842089583509613
dst_host_serror_rate,0.012429421899049083
dst_host_diff_srv_rate,0.011233454882405739
su_attempted,0.008306911695241535
count,0.008256026440800193
num_root,0.008177700751540968
dst_host_srv_count,0.007959543120747896
num_access_files,0.007267375957317585
srv_count,0.006762605454465292
service,0.004065391867446694
num_compromised,0.0038256551174696523
num_failed_logins,0.0037599366150507037
dst_host_srv_diff_host_rate,0.002395196647898885
flag,0.001797496373196242
hot,0.0017372100479097626
protocol_type,0.0014337534552413837
duration,0.0010401517442076042
src_bytes,0.0007636383130017405
dst_bytes,0.00047316676341084297
num_outbound_cmds,0.0
