feature,avg_abs_weight
rerror_rate,0.0642340489783981
is_guest_login,0.05583983508973639
srv_rerror_rate,0.04412982412543381
root_shell,0.04407953095473216
same_srv_rate,0.04327035762889075
wrong_fragment,0.038344876754978295
srv_serror_rate,0.028580215514985137
dst_host_srv_rerror_rate,0.02747821440114902
num_shells,0.02673288349342615
su_attempted,0.026501100099160423
srv_diff_host_rate,0.023483021052756348
land,0.02328789544045893
diff_srv_rate,0.02187824646357244
serror_rate,0.021875018703653947
dst_host_same_src_port_rate,0.021186239520306918
dst_host_srv_serror_rate,0.020316965468338197
dst_host_count,0.018778867057662123
is_host_login,0.015833823079337707
dst_host_diff_srv_rate,0.015074130608735819
logged_in,0.014612291954846944
num_file_creations,0.013471377960761933
dst_host_serror_rate,0.012074950027060235
dst_host_same_srv_rate,0.011459844110122987
urgent,0.009765749354018576
dst_host_rerror_rate,0.00791768317280903
count,0.006978753344616895
dst_host_srv_count,0.006814185854655734
srv_count,0.006364111175003615
num_root,0.005609334811892743
num_compromised,0.0036640613771877677
num_failed_logins,0.0036565282900352892
num_access_files,0.0024089827055611248
dst_host_srv_diff_host_rate,0.0022203719078413013
duration,0.0018536489863797154
hot,0.0017549991914092853
dst_bytes,0.0014517739956644044
flag,0.001190751275203992
src_bytes,0.0008511111468577411
protocol_type,0.0007816158459002864
service,0.0006103519070680248
num_outbound_cmds,0.0
