feature,avg_abs_weight
rerror_rate,0.06519572547202705
is_guest_login,0.055720895015589966
root_shell,0.04563854498582154
same_srv_rate,0.04403105790723461
srv_rerror_rate,0.04382275763776078
wrong_fragment,0.029260186580467824
num_shells,0.02778853477045545
srv_serror_rate,0.027425990186845772
is_host_login,0.025601455533030868
srv_diff_host_rate,0.025162756112608233
dst_host_srv_rerror_rate,0.02420101177926126
diff_srv_rate,0.02283241467502482
dst_host_same_src_port_rate,0.022033581870784854
serror_rate,0.021761296592183257
dst_host_srv_serror_rate,0.019489499786667468
urgent,0.018875356870171816
dst_host_count,0.018820077199225797
su_attempted,0.018290659364706953
land,0.01761924226492868
num_file_creations,0.015725890396437223
logged_in,0.01429246060384486
dst_host_rerror_rate,0.012650856757434676
dst_host_diff_srv_rate,0.012535401324200822
dst_host_serror_rate,0.012052321425292065
num_root,0.009231099036415061
dst_host_same_srv_rate,0.008219698443827486
dst_host_srv_count,0.0081932547316244
count,0.007928752680851924
num_access_files,0.00650566985341944
srv_count,0.006300551524486686
num_failed_logins,0.003933961063460414
num_compromised,0.003244457744829542
dst_host_srv_diff_host_rate,0.0029550425402060125
service,0.002344323350592935
flag,0.001548162179887347
hot,0.0013885182764458114
src_bytes,0.0012415605331992424
duration,0.0011330117848483646
protocol_type,0.0009160075537977309
dst_bytes,0.0005522421769261816
num_outbound_cmds,0.0
