feature,avg_abs_weight
rerror_rate,0.06548952716601159
is_guest_login,0.05633509268414139
srv_rerror_rate,0.044223716327258404
same_srv_rate,0.043951843031408686
root_shell,0.04365569381140195
wrong_fragment,0.030757307552929634
num_shells,0.029204143697046568
srv_serror_rate,0.028486071252597216
land,0.025325745923334482
srv_diff_host_rate,0.02529794186664468
urgent,0.024896979402306667
is_host_login,0.024768487420147173
dst_host_srv_rerror_rate,0.024656049278021168
diff_srv_rate,0.02434302160625338
serror_rate,0.021822626046722395
dst_host_rerror_rate,0.019296304681722543
dst_host_srv_serror_rate,0.019118827873876358
dst_host_count,0.01869092636969901
logged_in,0.01448409766553014
su_attempted,0.014009106438818131
num_file_creations,0.013479768832869552
dst_host_same_srv_rate,0.013080060115531405
dst_host_same_src_port_rate,0.012770582963917145
dst_host_serror_rate,0.012153258623626942
dst_host_srv_count,0.010411820217670575
dst_host_diff_srv_rate,0.008676681202518691
num_root,0.008398263774139565
count,0.00831880605861058
num_access_files,0.006783696213184088
srv_count,0.0064750734778374446
num_failed_logins,0.004091853757492669
num_compromised,0.003643465892042886
dst_host_srv_diff_host_rate,0.00227218137490611
hot,0.00214269747282173
protocol_type,0.0012936753447083706
duration,0.0012666405017345385
service,0.001150630584966785
src_bytes,0.000979204677587303
dst_bytes,0.0009209200446072516
flag,0.0008935478017811914
num_outbound_cmds,0.0
