feature,avg_abs_weight
rerror_rate,0.06527111375301393
is_guest_login,0.05631762261399736
srv_rerror_rate,0.044120405296333126
same_srv_rate,0.04386628131455606
root_shell,0.04365667284301325
wrong_fragment,0.02993758567969512
srv_serror_rate,0.02838491320447205
num_shells,0.02585717737459324
srv_diff_host_rate,0.02547238022030025
is_host_login,0.02546677035414619
land,0.024793665369464906
urgent,0.024073887081237463
diff_srv_rate,0.02326645240848096
serror_rate,0.021938952406759003
dst_host_srv_rerror_rate,0.019846103027041335
dst_host_srv_serror_rate,0.0192527630596159
dst_host_count,0.018511129248494438
su_attempted,0.014979247960348422
logged_in,0.014268781906330373
num_file_creations,0.014092386218343873
dst_host_same_src_port_rate,0.013905729207668773
dst_host_serror_rate,0.012101580920475943
dst_host_rerror_rate,0.011786800139235607
dst_host_srv_count,0.009769692077811984
num_root,0.009350448332401866
dst_host_same_srv_rate,0.008774404468148318
dst_host_diff_srv_rate,0.00819734447433751
count,0.008130995718297188
num_access_files,0.007406333334349181
srv_count,0.006528018789214905
num_failed_logins,0.004217969506190641
num_compromised,0.0036724618887070946
dst_host_srv_diff_host_rate,0.002468810065639525
hot,0.0020759708477206804
service,0.0019958062825205076
protocol_type,0.0012020917469170917
duration,0.0011860693060612895
src_bytes,0.001077006116670479
dst_bytes,0.001070124374414898
flag,0.0010077815811784443
num_outbound_cmds,0.0
