feature,avg_abs_weight
rerror_rate,0.06472214355908906
is_guest_login,0.05586606763924841
srv_rerror_rate,0.043813598719825556
root_shell,0.0435045956511097
same_srv_rate,0.04332160402353605
diff_srv_rate,0.03188468930242587
wrong_fragment,0.029914927279126945
dst_host_srv_rerror_rate,0.028368809970453678
srv_serror_rate,0.027970290273531328
num_shells,0.026177624783621435
is_host_login,0.025889415223435176
srv_diff_host_rate,0.02521889818627342
dst_host_rerror_rate,0.024903353960894714
land,0.024040556101516054
urgent,0.02265502879734461
serror_rate,0.021816597587445197
dst_host_diff_srv_rate,0.020695628388976577
dst_host_same_src_port_rate,0.019709763987358155
dst_host_srv_serror_rate,0.01904488701254156
dst_host_count,0.018515149475723622
count,0.016913218973643864
su_attempted,0.015938184839358504
logged_in,0.014091533123900895
num_file_creations,0.01331216605018756
dst_host_serror_rate,0.011860329894340767
dst_host_same_srv_rate,0.011458445791846983
srv_count,0.010398484042901128
num_root,0.008354183690369216
dst_host_srv_count,0.008008323724327042
num_access_files,0.006377794172185486
num_failed_logins,0.003744303525883586
num_compromised,0.0030016911681227856
dst_host_srv_diff_host_rate,0.002640802907882006
service,0.002416705457269328
hot,0.0019082700619875745
protocol_type,0.0012722378563449187
duration,0.0010418303391330989
flag,0.000990258035452707
src_bytes,0.0009069817784396097
dst_bytes,0.0007970454090477816
num_outbound_cmds,0.0
