feature,avg_abs_weight
rerror_rate,0.06555285549656062
is_guest_login,0.057179960735466454
num_shells,0.04829506905245033
srv_rerror_rate,0.044435591734277
same_srv_rate,0.043959746149053694
root_shell,0.038329325801685896
urgent,0.037271135279831856
is_host_login,0.036994695882137274
land,0.03490570468943954
wrong_fragment,0.031640325245785965
srv_serror_rate,0.026081311710458414
dst_host_rerror_rate,0.02540559632922123
srv_diff_host_rate,0.0250444906604295
diff_srv_rate,0.023902333180455503
su_attempted,0.02330183576704823
dst_host_srv_rerror_rate,0.02325934979453052
serror_rate,0.022295568539050906
dst_host_srv_serror_rate,0.019583012239041075
dst_host_count,0.018359347270674634
dst_host_diff_srv_rate,0.01813748604740175
logged_in,0.014313317705917337
num_file_creations,0.013738663453752104
dst_host_serror_rate,0.012186576937155785
dst_host_same_src_port_rate,0.012103169907382059
num_access_files,0.01003919614181326
dst_host_same_srv_rate,0.00975888809152958
count,0.008396683131119687
dst_host_srv_count,0.008187156820458862
num_root,0.007606046191874686
srv_count,0.006809943033686713
num_failed_logins,0.004474856604464246
hot,0.0032224240729676347
dst_host_srv_diff_host_rate,0.0031327012517570457
num_compromised,0.002708618563599033
src_bytes,0.0015514280218183953
protocol_type,0.0013624195742334571
duration,0.0007146942198672464
service,0.0006911494419632038
dst_bytes,0.0006368130335121008
flag,0.0004818399493745649
num_outbound_cmds,0.0
