feature,avg_abs_weight
rerror_rate,0.06481524694209723
is_guest_login,0.055971185322633385
same_srv_rate,0.044534529697542555
root_shell,0.043974240644578715
srv_rerror_rate,0.043619408705244084
is_host_login,0.039421093299608495
wrong_fragment,0.0383373579425955
srv_serror_rate,0.02796177922454787
urgent,0.026649011887593183
srv_diff_host_rate,0.02457641311839083
dst_host_srv_rerror_rate,0.024281135364559475
land,0.023396380094855982
diff_srv_rate,0.02278890920165822
serror_rate,0.02096647749992666
dst_host_srv_serror_rate,0.01952581409880117
num_shells,0.019219624684162905
dst_host_count,0.01858694631645459
dst_host_rerror_rate,0.018528812888322387
num_file_creations,0.01816350588581077
dst_host_same_src_port_rate,0.01471157773279723
logged_in,0.014369963498584104
dst_host_serror_rate,0.011958935748370807
su_attempted,0.011915066104333922
dst_host_same_srv_rate,0.01161460373390027
count,0.008748828886152412
dst_host_diff_srv_rate,0.008672853147210103
num_access_files,0.007819842678016041
srv_count,0.007766839335829107
dst_host_srv_count,0.007599457054373421
num_failed_logins,0.005869544670030279
num_root,0.005367914823275197
num_compromised,0.003356876464695154
flag,0.0026067701720966165
service,0.002195646190149709
dst_host_srv_diff_host_rate,0.0018669733776026202
protocol_type,0.0013102492270849883
src_bytes,0.0011303822559296938
dst_bytes,0.0009677725318396704
hot,0.0008800373672445302
duration,0.0007369512947684369
num_outbound_cmds,0.0
